id,anchor,target,context,score
498d4a04469f8659,平行方向,關係權,G06,0.25
1c3ccdfef8b0bf87,平行方向,對親戚,G06,0.25
2995370cbd6a194e,平行方向,類似的方式相對,G06,0.5
f76accf2720a784b,平行方向,類似的方向,G06,0.5
92587ee5829ec7ea,平行方向,相似的職位關係,G06,0.5
dd9ef2a325d049ab,平行方向,相似的相對位置,G06,0.5
e331620c52fa91fa,平行方向,相似的關係,G06,0.5
5a5986244897a31c,平行方向,空間段,G06,0.0
9af994b21c892022,平行方向,零角度,G06,0.25
4cf84517177097dc,平行方向,過零,G06,0.0
92a57ee85ff43b32,平行方向,零方向,G06,0.25
1d9fb5278bf9cd81,平行方向,零垂直角,G06,0.25
9dd217057b57b878,平行方向,零垂直方向,G06,0.25
37223b3cb1121ef0,偏橢圓,橫截面,F21,0.25
d1b1066ebcc96df6,偏橢圓,圓柱功率,F21,0.0
3dafefbfebb81224,偏橢圓,橢圓,F21,0.5
7569356fc3073633,偏橢圓,橢圓機,F21,0.0
4eeb09ce1ff21249,偏橢圓,橢圓機,F21,0.0
173440c606795e9a,偏橢圓,形式,F21,0.25
61b2c7735305b346,偏橢圓,軌道,F21,0.25
25c6bff25f5488c8,偏橢圓,橢圓形,F21,0.5
7c99f7fac99a8250,偏橢圓,部分橢圓柱面反射器,F21,0.5
036bf49a68ef198f,偏橢圓,偏橢圓柱,F21,0.5
90c76c9076495ddc,偏橢圓,偏橢圓極化,F21,0.5
280b725acd31c7b8,偏橢圓,偏橢圓形,F21,0.5
89ce30e1372a0c67,偏橢圓,偏橢圓球體,F21,0.5
2233e295e8d9e821,偏橢圓,部分橢圓形,F21,0.5
9198f356d5fcea01,偏橢圓,分壓,F21,0.0
efa0047d68bb63f4,偏橢圓,多個加速,F21,0.0
db01618f6d841f6f,偏橢圓,多個來源,F21,0.0
14ba5c26f2fc1ad5,偏橢圓,偏光玻璃,F21,0.0
c7af97947643823a,偏橢圓,資源,F21,0.0
5e3549eb0c93b40b,偏橢圓,結構體,F21,0.25
bcd972999a2bba06,特殊操作,區域偏好模式,G01,0.25
f88b7ed6f16c317a,特殊操作,非活動模式,G01,0.25
cc71e33e0ac64fad,特殊操作,交互模式,G01,0.25
2bb9b90744aaf2f3,特殊操作,非特定操作,G01,0.25
36d23f6a3347814e,特殊操作,非工作,G01,0.0
96b0c055e24d8232,特殊操作,手術,G01,0.25
885cba234127debc,特殊操作,鑽石手術,G01,0.0
387b2b92e1b0527b,特殊操作,經營債權人,G01,0.0
42845f68477495c0,特殊操作,操作模式設置,G01,0.5
7a07a46a2697091e,特殊操作,特殊案例,G01,0.0
a31cca4c635cea4e,特殊操作,特殊功能,G01,0.75
3f1c3034415cb842,特殊操作,特殊積分,G01,0.0
790cbb8aa3b4835e,特殊操作,特定留置權,G01,0.0
cc3fcda6067a36a3,特殊操作,特定的操作條件,G01,0.5
bd646f6632948a8e,特殊操作,特定業務組,G01,0.75
d5427f6ee189def0,特殊操作,特定的操作模式,G01,0.75
a964f0fc83477d4e,特殊操作,特定的操作目的,G01,0.75
c9f67a61d1f5ef20,特殊操作,特殊操作,G01,1.0
c21cc3077572c343,特殊操作,特定的工作,G01,0.75
f8cd3ed40f4d273b,特殊操作,具體本地操作,G01,0.5
f52ce18b79e27cc2,特殊操作,標準操作流程,G01,0.25
7bc2c0ed4df1d866,特殊操作,行動區,G06,0.0
281ed87823f7b30c,特殊操作,某些工作,G06,0.5
0ac76a5d7140a3af,特殊操作,某些工作,G06,0.5
217e50d00029a60b,特殊操作,控制器,G06,0.25
ac208a3352a0e9ac,特殊操作,潤滑劑計量操作,G06,0.5
91e04e9a751b6ce4,特殊操作,潤滑劑計量系統操作,G06,0.5
4bf461477177a5b8,特殊操作,移動,G06,0.25
2c5df5d8026ea1ef,特殊操作,特殊積分,G06,0.0
858eab2ccade4f32,特殊操作,特定的操作條件,G06,0.5
1886957ac0aaf085,特殊操作,逆時針旋轉,G06,0.25
721cd4c16b5cbd31,特殊操作,具體操作,G06,0.75
02705e5cc12d86ac,特殊操作,獨特的動作,G06,0.5
04eb1377e46a7a9f,特殊操作,工作公式,G06,0.0
8c905b4f436a44df,筆式電腦,帶吸管的飲料紙盒,B65,0.25
1eb991b5bba8ceab,筆式電腦,基於血液的生物標誌物癌症,B65,0.0
9d8dfd40a280296c,筆式電腦,計算機,B65,0.5
bbe4e0ad8b4d8b15,筆式電腦,電腦書,B65,0.0
8211fa693822bc3a,筆式電腦,電腦系統,B65,0.5
fe6f19722bfdf78d,筆式電腦,容器,B65,0.25
5bd372f87630becf,筆式電腦,基於DNA的納米結構,B65,0.0
a46de733b9414e06,筆式電腦,軟包裝,B65,0.25
b7448b6137ec4d46,筆式電腦,鋼筆,B65,0.0
969269b611dd46c2,筆式電腦,玻璃容器,B65,0.25
ba70b7dedf4889f6,筆式電腦,玻璃披露,B65,0.25
c19d983ac9e452b6,筆式電腦,玻璃面板,B65,0.25
68b8945fdda6e497,筆式電腦,提供玻璃,B65,0.25
9a00a49906c4b44a,筆式電腦,頭盔,B65,0.0
35bfee7fcbab4ef3,筆式電腦,惰性氣體,B65,0.25
6bb23042c5134993,筆式電腦,筆記本電腦,B65,0.25
f0c9cd2102d056c6,筆式電腦,筆記本電腦,B65,0.5
c11a57a9fe7119cc,筆式電腦,記事本電腦,B65,0.5
822f6b1b4da3db20,筆式電腦,筆式電腦,B65,1.0
b1c31acb6b05e779,筆式電腦,基於筆的筆記本電腦,B65,0.75
7b6934d05353dc8c,筆式電腦,基於筆的便攜式計算機,B65,0.75
1f4d3466eb2abe3d,筆式電腦,筆式平板電腦,B65,0.75
b8d164e7f1e486ea,筆式電腦,筆式平板電腦,B65,0.75
d5ad5ee0dc582cbc,筆式電腦,植物性穀物,B65,0.0
ad70861cdef6078d,筆式電腦,便攜式設備,B65,0.25
78d9bcc363b4267e,筆式電腦,潛在的基於血液的生物標誌物,B65,0.0
e21d3512eb7d9327,筆式電腦,可重新密封的分配器,B65,0.25
945509aaed07a03d,筆式電腦,手寫筆,B65,0.25
7b54914fbcea7ac5,筆式電腦,基於手寫筆的計算機,B65,0.75
2d919f1b57ee563f,筆式電腦,車輛集裝箱,B65,0.25
5507b24a9e6e1151,筆式電腦,車輛披露,B65,0.25
c67da862dffe0864,筆式電腦,車輛面板,B65,0.25
4a6537897c89e451,筆式電腦,提供的車輛,B65,0.25
b2292fc39bdbbd91,筆式電腦,電池,G06,0.25
0fbaba78a3fe8920,筆式電腦,電池,G06,0.25
fa03f9eee7d0431e,筆式電腦,電子的,G06,0.5
dbbe05271763506a,筆式電腦,電子加工,G06,0.5
1b96ab0a361c0277,筆式電腦,手持電子,G06,0.5
face214cdae81d6a,筆式電腦,存儲卡,G06,0.25
1e76c93baa26260d,筆式電腦,記憶裝置,G06,0.25
dd5ee487a3203e56,筆式電腦,筆,G06,0.5
9f324bfdcce1f9dd,筆式電腦,基於筆的計算機系統,G06,0.75
2c7f9eec7838c5a5,筆式電腦,筆屏,G06,0.5
7a5da46d68c9a638,筆式電腦,屏幕觸控筆,G06,0.0
78325068d07bae68,筆式電腦,手寫筆,G06,0.5
6bbf45f350c509b1,筆式電腦,插卡,G06,0.25
cfee01ccfbfa2ef4,筆式電腦,插頭裝置,G06,0.25
adb73250f6a52df7,筆式電腦,可充電電池,G06,0.25
5a79e081154c3dee,筆式電腦,可充電電池,G06,0.25
544f142a9b9e58cf,筆式電腦,手寫筆,G06,0.0
47db5affa4f73372,筆式電腦,觸控筆,G06,0.5
c769d92c800e75e9,筆式電腦,觸控筆屏幕筆,G06,0.5
cd60f39fbfb71336,筆式電腦,觸控筆,G06,0.5
b74a7f0a5fb55443,筆式電腦,觸摸屏,G06,0.5
57f4f57cd9df25c9,筆式電腦,基於相機的計算機,H04,0.25
96191a03b05c779b,筆式電腦,相機電腦,H04,0.25
cd2765bef9bd9b92,筆式電腦,基於相機筆的計算機,H04,0.5
2aee45378556fdf8,筆式電腦,相機筆電腦,H04,0.5
cf06e6647b8637ae,筆式電腦,計算機,H04,0.5
c48c466a287045b9,筆式電腦,計算機設備,H04,0.5
f4e9715b1d8a5ab6,筆式電腦,計算機圖形學,H04,0.0
7370cb29f2e9ba99,筆式電腦,電腦模塊,H04,0.25
9cd26d9da4e108fc,筆式電腦,電腦軟件,H04,0.0
cd57281d52190e27,筆式電腦,帶手寫筆的平板電腦,H04,0.5
9cdab03eb9305ff7,筆式電腦,計算機用戶界面,H04,0.5
b7fdb36863848ddf,筆式電腦,使用筆的計算機用戶界面,H04,0.75
f86671c71e4874bf,筆式電腦,鋼筆,H04,0.25
9c4dcb4118592146,筆式電腦,母雞筆,H04,0.0
08fcdd62abd4b9b5,筆式電腦,紅外線鼠標,H04,0.25
d881765d19d80f37,筆式電腦,墨水筆,H04,0.0
99b95a935d61a84b,筆式電腦,操縱桿裝置,H04,0.25
be416e6c6e3f61c2,筆式電腦,移動的,H04,0.25
a5cd733db78a39e6,筆式電腦,移動接收模塊,H04,0.25
6074126e96909ca8,筆式電腦,筆記本,H04,0.0
bc5312a2386ec488,筆式電腦,筆記本電腦,H04,0.5
bb5485a9cf76e4e7,筆式電腦,筆記本電話,H04,0.5
ed70940e1fe5d46d,筆式電腦,掌上電腦,H04,0.75
ecb17f7a1acfc841,筆式電腦,掌上電話,H04,0.75
8ca0d474a5d69120,筆式電腦,模式識別軟件,H04,0.5
2c7278669984d45b,筆式電腦,基於筆的計算機系統,H04,0.75
fd17b37bdf615743,筆式電腦,基於筆的設備,H04,0.75
7d6594f7801742c9,筆式電腦,筆式電腦,H04,0.75
b3bd673542e0c730,筆式電腦,筆式平板電腦,H04,0.75
f60ad3d57851e8cf,筆式電腦,筆式電腦,H04,0.75
b21c50b6b98e4657,筆式電腦,筆式電腦設備,H04,0.75
ea46551d39ba322f,筆式電腦,筆計算,H04,0.5
a2abeaa9698535be,筆式電腦,筆裝置,H04,0.25
da2ee03258bfae3f,筆式電腦,筆式驅動器,H04,0.0
b36122ac9ae2c5f3,筆式電腦,筆架,H04,0.0
b64e41265cc835c9,筆式電腦,數位板,H04,0.5
d39c5c047d48b9fa,筆式電腦,個人電腦,H04,0.5
36495441d9162bcc,筆式電腦,遠程設備,H04,0.25
530d61e7757db06e,筆式電腦,遠程顯示模塊,H04,0.25
9a31216e7ac24514,筆式電腦,遠程模塊,H04,0.0
7bc7c26dce2fe95e,筆式電腦,遠程接收設備,H04,0.25
9a1ff4e47de03a11,筆式電腦,遠程接收模塊,H04,0.25
f29572486651b569,筆式電腦,手寫筆電腦,H04,0.5
aee3d0cc1a20d491,筆式電腦,手寫筆書寫,H04,0.25
9b7de2b82c47d8b9,筆式電腦,藥片,H04,0.25
56ed2e7ee39cb1a7,筆式電腦,觸摸板,H04,0.25
9ab1194f583bc4e1,吊墜,懸垂組,A43,0.5
392a76a87cf23501,吊墜,懸垂組,A43,0.5
2ddf655937ed52f2,吊墜,懸垂功能,A61,0.5
3a327bd9a126998f,吊墜,組合專利,B21,0.0
e83149a3e8c331a2,吊墜,依賴的,B21,0.0
250d025e8009aa4a,吊墜,事實上,B21,0.0
37ac8d03d836fc27,吊墜,事實依賴,B21,0.0
5725ec4db4122219,吊墜,過分依賴,B21,0.0
5307f48eb30f4d31,吊墜,獨立的,B21,0.0
656b287afb6e0770,吊墜,依賴,B21,0.0
0430d6d7bb754c8f,吊墜,懸垂組,B27,0.75
2f4d804ccff4cea7,吊墜,水平的,B29,0.0
70bf2398553a715e,吊墜,長,B29,0.0
9bedf94580acf2f2,吊墜,吊墜,B29,1.0
7269cadec1881604,吊墜,懸垂功能,B62,0.75
5725a8995cd18971,吊墜,空洞的,B65,0.25
a2e29602fb76feb3,吊墜,懸垂位置,B65,0.5
f2b107b3240040e8,吊墜,金剛烷基,D01,0.5
07fcf88dcb28c57a,吊墜,鏈狀化合物,D01,0.25
ce2315e485a87dba,吊墜,化學,D01,0.25
f02a0007e6d7bead,吊墜,化學合成物,D01,0.25
afeb744085d875e9,吊墜,係數,D01,0.0
29a623160cb9fbd7,吊墜,親水材料,D01,0.25
0dae5975359b31fc,吊墜,數學模型,D01,0.0
8e42c68a79027568,吊墜,頸挂件,D01,0.0
4857287cf466c783,吊墜,吊墜小盒,D01,0.0
d9b5b1e717cc0d34,吊墜,吊墜套裝,D01,0.0
ca3aa653d33ab0cf,吊墜,挂件,D01,0.5
b4e43a22a5577981,吊墜,下垂的水滴,D01,0.5
e21bafc0b409d251,吊墜,懸垂組,D01,0.75
e613b254ef5ce106,吊墜,吊燈,D01,0.5
38732f10f9905e49,吊墜,懸垂位置,D01,0.5
7d4aaf5b54c19ad9,吊墜,聚合物,D01,0.25
10674888845f3270,吊墜,邊組,D01,0.5
859d3709b5920515,吊墜,不飽和化合物,D01,0.25
9f73d7fbabf59780,吊墜,多變的,D01,0.0
9f25f59092aac7a0,吊墜,離心泵,F04,0.25
d01366f7db4d6834,吊墜,控制挂件,F04,0.5
0ff32c1badc84d60,吊墜,顯示屏,F04,0.25
ae3288e3a1591ba4,吊墜,液壓泵,F04,0.25
665757a487807da3,吊墜,操作員挂件,F04,0.5
7ce885c831a524b9,吊墜,吊燈,F04,0.0
6bcd8f9e4463118a,吊墜,挂件控制器,F04,0.5
abc056e0914b453a,吊墜,吊燈,F04,0.0
07daca9ab9d0e7bd,吊墜,吊墜套裝,F04,0.0
2e02fc1d51c4cd49,吊墜,吊墜開關,F04,0.5
920681d8365fee75,吊墜,吊墜,F04,1.0
a46894d04101e52a,吊墜,挂件,F04,0.75
60bc1bb5af647667,吊墜,取決於機器,F04,0.75
5118b86992dd8d84,吊墜,懸垂組,F04,0.5
7f5d6accfa1de97c,吊墜,懸垂型,F04,0.75
f0672f32b1d6c021,吊墜,吊墜精簡版,F04,0.0
27564547c7ea479d,吊墜,聚合物鏈,F04,0.0
85c3015c068eaf85,吊墜,旋轉流體,F04,0.25
fd60adbd394be3a8,吊墜,渦旋壓縮機,F04,0.25
fe7549bd396cb48d,吊墜,齒輪泵密封系統,F04,0.25
cadbdd0108baa1a7,吊墜,腕掛式無線光學鍵盤,F04,0.0
4dbdc277fdd8c45d,肽前體,空氣壓力,C07,0.0
9ffc6b70eb1ef4f1,肽前體,氨基酸,C07,0.25
e021f015f4bba02f,肽前體,氨基酸,C07,0.25
fa7df25aa506cde1,肽前體,口臭前兆,C07,0.0
562174ea3da8b750,肽前體,酶,C07,0.25
a546b355dee0f6e5,肽前體,融合,C07,0.25
dfcc26a8b06bc223,肽前體,融合蛋白,C07,0.25
67f2d8849f439dc8,肽前體,融合位點,C07,0.25
5ab3366f340da40f,肽前體,胰高血糖素,C07,0.25
0a495e13388770f0,肽前體,成長pp,C07,0.25
f2febc40d2d2d0d8,肽前體,非活性蛋白,C07,0.5
fb5ad2ab117d9eda,肽前體,非活性物質,C07,0.25
3f19ad0d622925cc,肽前體,無機前體,C07,0.0
b51deb4574786886,肽前體,鏈接器,C07,0.25
abf62b3a3ea5c750,肽前體,成熟蛋白,C07,0.25
1839ef434d095dc4,肽前體,肽,C07,0.5
6b756b8e4f8fd2b7,肽前體,除害蟲,C07,0.0
c3094ba9a51b25aa,肽前體,管道,C07,0.0
b5488f84e24c2d9f,肽前體,翻譯後修飾,C07,0.25
559ff49227acdf6b,肽前體,前肽,C07,0.5
cdaacb3adb808f80,肽前體,前肽,C07,0.75
dd4b6aad9b4a9e58,肽前體,蛋白原,C07,0.75
b71ee042d5a57c6d,肽前體,親序列,C07,0.25
58a46f2f45c43801,肽前體,蛋白質前體,C07,0.75
3f8f2ebc1679cefe,肽前體,不銹鋼,C07,0.0
17bcc79ea56b5298,肽前體,蘇氨酸,C07,0.25
a373ef3ca02b1538,全氟烷基,含有全氟烷基,A62,0.5
42fb9bb740dd46dd,全氟烷基,氟原子,A63,0.25
a825d36ca707050e,全氟烷基,氟鍵,A63,0.25
42719669d195f1af,全氟烷基,雜原子,A63,0.5
3ff0e7a35015be69,全氟烷基,羥基,A63,0.25
e8d946fa868b6211,全氟烷基,羥基原子,A63,0.25
85c2f527ddc16425,全氟烷基,羥基,A63,0.25
314c2cbb0fe278ec,全氟烷基,羥,A63,0.25
b01563ef182603c6,全氟烷基,羥基原子,A63,0.25
fd91c2fd49347b34,全氟烷基,羥基鍵,A63,0.25
f14305ca7dc4f714,全氟烷基,羥基,A63,0.25
715cbd335064452d,全氟烷基,代表全氟烷基,A63,0.5
fdb3863178f5f39d,全氟烷基,取代基,A63,0.25
4b68db3b9a8791b8,全氟烷基,脂肪族物質,B23,0.5
4662522a7e93b9ff,全氟烷基,烷基,B23,0.25
6b3d83f3eede1138,全氟烷基,烷基,B23,0.5
c132b13e412c9037,全氟烷基,烷基,B23,0.5
f19ae0b0c8b2303a,全氟烷基,氨基,B23,0.25
21a6db8ac20cd276,全氟烷基,氨基,B23,0.25
0ff13b681a08433a,全氟烷基,血型,B23,0.0
0f1ae85858e0682b,全氟烷基,化學組,B23,0.25
9d99146df6fa7258,全氟烷基,醚,B23,0.0
df1f3ca87e509f23,全氟烷基,家庭組,B23,0.0
6f1aca95c81e41ce,全氟烷基,固定夾頭,B23,0.25
1143523c1f3ccfd2,全氟烷基,氟化烷基,B23,0.5
32d9f6063af4e908,全氟烷基,氟化橋接基團,B23,0.25
248e6c60e019aaa1,全氟烷基,圖形組描述符,B23,0.0
c98b43da3510f03a,全氟烷基,中性線組,B23,0.0
2c9ba2f0762c8470,全氟烷基,腫瘤組,B23,0.0
0aa79791688a7020,全氟烷基,團體,B23,0.25
77b37cf6059e1ce1,全氟烷基,烴基,B23,0.25
d19dd8bf8123c76f,全氟烷基,烴基,B23,0.25
79cb6c5696ee4a12,全氟烷基,可轉位刀片,B23,0.25
50a43b82311973c7,全氟烷基,割草機刀片,B23,0.25
e881e9f556d50676,全氟烷基,醫療集團,B23,0.0
283800d92297c299,全氟烷基,全氟烷基,B23,0.75
f1e768c83cebc067,全氟烷基,全氟烷基烯基,B23,0.75
2418cdff9e42aaf3,全氟烷基,全氟烷基,B23,1.0
9a5a75d3b6e65545,全氟烷基,全氟烷基全氟酞菁,B23,0.5
e1582dffdf7637e2,全氟烷基,全氟烷基物質,B23,0.75
d50325271c556785,全氟烷基,全氟化碳,B23,0.25
401e69c19483c57b,全氟烷基,全氟化碳烷基,B23,0.5
c1ea9587f249c9a5,全氟烷基,全氟化碳烷基自由基,B23,0.25
7405e8c11f96fc75,全氟烷基,全氟化碳橋基,B23,0.25
a58d23202c2d62dc,全氟烷基,全氟化碳橋基,B23,0.25
212f1cd8b92d3349,全氟烷基,全氟化碳組,B23,0.25
b40cc5852c542ab4,全氟烷基,全氟化碳自由基,B23,0.25
a40aa646df38dccd,全氟烷基,代表全氟烷基,B23,0.75
13dcd5137a1a6121,全氟烷基,射頻組,B23,0.75
ca6507a8c9e0cb3e,全氟烷基,旋轉開槽刀具,B23,0.25
8a3d24dd99f56249,全氟烷基,真空釬焊爐,B23,0.25
57f5a224c373b9fb,全氟烷基,支鏈脂肪族,C07,0.25
7271d3b784b2d6ff,全氟烷基,支鏈脂肪族自由基,C07,0.25
442a6977751a2b3c,全氟烷基,支鏈烴基,C07,0.25
aad49896b53e4133,全氟烷基,支鏈烴基,C07,0.25
6d198094a274c0af,全氟烷基,化學,C07,0.25
07c031b65bad41a2,全氟烷基,含有全氟烷基,C07,0.25
5c88067b3d2a51f4,全氟烷基,複製,C07,0.0
7cd49bc3556b89ae,全氟烷基,脂環族,C07,0.25
534274e550f88313,全氟烷基,脂環族基團,C07,0.25
ab736778405dbfd9,全氟烷基,數據分組,C07,0.0
55977a1e247dbfa4,全氟烷基,二價脂肪族基團,C07,0.25
428247bb989b6089,全氟烷基,二價脂肪族自由基,C07,0.25
bde2a50791383983,全氟烷基,二價基團,C07,0.25
07b5a6ba1d30cd7d,全氟烷基,二價烴,C07,0.25
a5fc96c00655fa01,全氟烷基,二價烴基,C07,0.25
4c93d77199237ee6,全氟烷基,二價烴基,C07,0.25
32a8dfc5e23e1f39,全氟烷基,含氟物質,C07,0.25
ecc86e1b66f72b47,全氟烷基,碳氟化合物,C07,0.5
fe81636f49047899,全氟烷基,碳氟化合物組,C07,0.5
0108c61110cabf87,全氟烷基,氟化物,C07,0.25
299c3da1c603eca7,全氟烷基,氟化物,C07,0.25
83a7ebec2113a7d8,全氟烷基,全氟化連接基團,C07,0.5
671bb7ba49c7862b,全氟烷基,功能小組,C07,0.25
0e52762b41bed7b7,全氟烷基,雜環,C07,0.25
2d9570b7e31763e5,全氟烷基,雜環基,C07,0.25
0826e81123652a99,全氟烷基,雜環有機物,C07,0.25
93b4068f197c7093,全氟烷基,雜環有機基團,C07,0.25
720950ff74ab2160,全氟烷基,烴,C07,0.25
ba2c922f9e1b1f72,全氟烷基,烴基,C07,0.25
fb5632c6a5fc2e55,全氟烷基,長鏈,C07,0.25
1f7b68aefd5d4e57,全氟烷基,有機氟基團,C07,0.5
3e1503ef5f2fb97c,全氟烷基,全氟烷基酸,C07,0.5
0e0ce890261a5700,全氟烷基,全氟烷基鏈,C07,0.75
6bc90a1a58a4d1f1,全氟烷基,全氟烷基部分,C07,0.75
e214b517d37e7691,全氟烷基,穿孔的,C07,0.0
f3fc4487db8b8c0f,全氟烷基,pfa組,C07,0.75
e63056e5b44358b8,全氟烷基,口袋部分,C07,0.0
5add2bb37e71e24f,全氟烷基,激進的,C07,0.25
5291baf1a0f602f9,全氟烷基,學習小組,C07,0.0
2e2e960a9be13f58,全氟烷基,上極部分,C07,0.0
c41e63cb04d83f4b,全氟烷基,乙烯基,C07,0.25
e7dc7ac45233ac80,全氟烷基,有機乙烯基,C07,0.25
a457eb9c099dcef4,全氟烷基,乙烯基有機基團,C07,0.25
cac820cfc6d4050c,全氟烷基,支鏈全氟烷基,C09,0.5
fa91f44a3ff28a62,全氟烷基,上述組,C11,0.25
c4c9f6d3e4bc384e,全氟烷基,上述氫,C11,0.25
73b36649c6fb4d2c,全氟烷基,上述氫基,C11,0.25
091f6841a4b1d971,全氟烷基,烯基,C11,0.25
375675b943b0b337,全氟烷基,烯基,C11,0.25
ee806639416a35d5,全氟烷基,烯基氫,C11,0.25
7faa6c2ccf21f85b,全氟烷基,烯基氫基團,C11,0.25
a80d8b8ff37ee99b,全氟烷基,烷基,C11,0.25
637f88b65a52133a,全氟烷基,烷基,C11,0.25
d44047407bcfe47e,全氟烷基,二價烷基,C11,0.25
90db090193caf608,全氟烷基,二價烷基,C11,0.25
38e79ceeda587a3e,全氟烷基,二價烴,C11,0.25
78c6def765f02e95,全氟烷基,二價烴基,C11,0.25
75fbd34af28744f3,全氟烷基,氟化烷基,C11,0.5
cb4c9ff1abe1dd09,全氟烷基,氟化烷基,C11,0.5
59ade2e3aa6d6b9c,全氟烷基,氟化基團,C11,0.5
c591fdbf76471229,全氟烷基,氟化烴,C11,0.5
4e46aa13bba610a7,全氟烷基,氟化烴基,C11,0.5
1867ec31e4d5ab74,全氟烷基,氟化自由基,C11,0.5
14e7f2d36d9cb486,全氟烷基,氟原子,C11,0.25
eb34c2b8b92abb04,全氟烷基,氟原子團,C11,0.25
b763ff989250f32a,全氟烷基,氟基,C11,0.25
0b14ec4f48e235cd,全氟烷基,鹵素,C11,0.25
8aceaccb89f79680,全氟烷基,烴,C11,0.25
bf82c93524b5063a,全氟烷基,烴基,C11,0.25
df2f25d797a27760,全氟烷基,烴基,C11,0.25
5089de3f08027318,全氟烷基,低級脂肪族,C11,0.25
7d1e1e5dcdeca6b8,全氟烷基,低級脂肪族自由基,C11,0.25
19095a787dc75dce,全氟烷基,低級烷基,C11,0.25
388d4fca28a6e5bc,全氟烷基,低級烷基,C11,0.25
c5611cce81e0a416,全氟烷基,低級烷基,C11,0.25
c2d6e0fd2f4ce5f0,全氟烷基,較低的群體,C11,0.25
876274a55344ee45,全氟烷基,激進的,C11,0.25
123f78c2875bed34,全氟烷基,飽和烷基,C11,0.25
42a7e6aae239b77a,全氟烷基,飽和烷基,C11,0.25
9ba92c2a93493860,全氟烷基,取代基,C11,0.25
510ae9e5388d1bfe,全氟烷基,乙烯基塑料,C11,0.25
663637ed9508917f,全氟烷基,乙烯基原子,C11,0.25
e933559cef31dc94,全氟烷基,乙烯基原子團,C11,0.25
e41d59bc77b369ea,全氟烷基,乙烯基,C11,0.25
e48d4078d90455fd,全氟烷基,支鏈全氟烷基,G03,0.5
428c7e3e41b9d519,執行所需的操作,運動相機,B23,0.0
ba790141b34c2e9a,執行所需的操作,期望的動作,B23,0.5
d7f48887bd717e88,執行所需的操作,執行所需的操作,B23,1.0
c795af6c9f37370f,執行所需的操作,想要的臉,B23,0.0
1df5deb6bbc8e04c,執行所需的操作,期望投資理論,B23,0.0
e70e12ef4b589486,執行所需的操作,鑽孔,B23,0.25
14e7b459d9609612,執行所需的操作,執行動作,B23,0.5
5a570448499493da,執行所需的操作,執行所需的操作,B23,0.75
91092512699c5b6d,執行所需的操作,執行所需的操作,B23,0.75
c4cd9110ab498099,執行所需的操作,外殼單元,B23,0.25
82e242e865b08ce4,執行所需的操作,執行動作,B23,0.5
c9aa98922a29529c,執行所需的操作,執行所需的操作,B23,1.0
efcbb651700c451d,執行所需的操作,執行所需的操作,B23,0.75
f103b88bf0aa7ab0,執行所需的操作,舉行儀式,B23,0.0
591b3df726bed081,執行所需的操作,執行所需的動作,B23,1.0
d419811f8a9a75fd,執行所需的操作,程序化機器,B23,0.25
4d8a8d0a5bcb4ace,執行所需的操作,停止想要的動作,B23,0.25
4b7d505318e0269b,執行所需的操作,終止所需的操作,B23,0.25
ccd692fcb4e9fbb8,執行所需的操作,工具箱,B23,0.25
5972521bc86cc01c,執行所需的操作,無線動作點,B23,0.0
b9c07bebe3660aa7,執行所需的操作,無線動作協議,B23,0.0
ea23b5945bc1cb32,執行工作操作,腦工作遞歸療法,B21,0.0
ab494bdc7e396bfc,執行工作操作,執行操作,B21,0.75
9f9846fe68a409f4,執行工作操作,執行工作操作,B21,0.75
3ab2b37192725bd8,執行工作操作,完成工作操作,B21,0.25
c92c1f5031fed56d,執行工作操作,落實工作任務,B21,0.75
cf0f5fb9d8c4515c,執行工作操作,作業處理,B21,0.5
b1fff2d1a204a9a7,執行工作操作,激光手術,B21,0.0
741dc510cb4c4ae6,執行工作操作,腿部手術,B21,0.0
42b721fe1bef1c45,執行工作操作,金屬加工操作,B21,0.5
c0fd977ce3e834b7,執行工作操作,銑削操作,B21,0.25
78f5e0ab412f3fe1,執行工作操作,執行二進制加法,B21,0.0
2fbee84539a47791,執行工作操作,執行循環操作,B21,0.75
4687d4c807866c48,執行工作操作,進行金屬加工操作,B21,0.5
1008e7a35ea98921,執行工作操作,執行工作,B21,0.75
e60979645722c51a,執行工作操作,執行工作條件,B21,0.75
91764c789c38d3e1,執行工作操作,執行工作操作,B21,1.0
8e406f1ccaca986b,執行工作操作,執行工作行程,B21,0.5
d0ee7d90380b13dc,執行工作操作,執行切割操作,B21,0.5
bbcf5a24827d627e,執行工作操作,執行工作操作,B21,1.0
74718600fcae33e6,執行工作操作,停止工作操作,B21,0.25
774bcbb9cc661c16,執行工作操作,終止操作,B21,0.25
9217ce3bfe212c5f,執行工作操作,營運資金,B21,0.0
f53ab3e07a36a76e,執行工作操作,工作操作,B21,0.5
8c650afaefe7edf5,執行工作操作,工作原則,B21,0.0
7099371a8f5ee049,執行工作操作,夾緊鋼架,B23,0.25
9eeb55f03355c8d1,執行工作操作,執行工作操作,B23,0.75
54986a03b80abcd6,執行工作操作,落實工作任務,B23,0.75
b259ef2d63c35898,執行工作操作,實施工作操作,B23,0.75
9c5696d0531a5596,執行工作操作,作業處理,B23,0.5
882493d5b3496fba,執行工作操作,激光手術,B23,0.0
6fb581f4400ba10e,執行工作操作,金屬加工操作,B23,0.5
